id,full_address,street,city,province,postal_code,country,latitude,longitude,address_type,notes,created_at
1715,"Jl. Pelajar Pejuang No. 28
Padang Sidempuan, ST 26342",Gang Kapten Muslihat No. 87,Palopo,Sulawesi Selatan,80139,Indonesia,,97.07708137863098,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1716,"Gang Antapani Lama No. 5
Tangerang, Kalimantan Utara 88439",Jl. Laswi No. 853,Bantul,Yogyakarta,07684,Indonesia,1.53925892919772,,Gudang,,2026-01-15 14:25:37.513236+00
1717,"Jl. Jayawijaya No. 054
Surabaya, Riau 55908",Jl. Ahmad Yani No. 729,Badung,Bali,05147,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1718,"Gang Kiaracondong No. 9
Meulaboh, Kalimantan Utara 73851",Jalan Otto Iskandardinata No. 9,Balikpapan,Kalimantan Timur,84307,Indonesia,,112.7602256508114,Showroom,,2026-01-15 14:25:37.513236+00
1719,"Jl. Wonoayu No. 154
Subulussalam, BE 24849",Jl. Dr. Djunjunan No. 55,Pekalongan,Jawa Tengah,81462,Indonesia,,103.53204002233255,Pabrik,,2026-01-15 14:25:37.513236+00
1720,"Gg. Sadang Serang No. 35
Surabaya, DI Yogyakarta 07620",Jalan Jamika No. 26,Jakarta Pusat,DKI Jakarta,07741,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1721,"Gg. PHH. Mustofa No. 5
Tebingtinggi, Nusa Tenggara Barat 21633",Gang Suryakencana No. 99,Bandung,Jawa Barat,31828,Indonesia,,103.41284928677997,Registered Office,,2026-01-15 14:25:37.513236+00
1722,"Gg. Rumah Sakit No. 8
Tasikmalaya, Kalimantan Barat 29880",Gang Indragiri No. 2,Pekanbaru,Riau,48537,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1723,"Jalan Wonoayu No. 599
Blitar, Sulawesi Barat 37264",Gg. Pacuan Kuda No. 257,Bantul,Yogyakarta,97876,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1724,"Gang Sukajadi No. 37
Tebingtinggi, Nusa Tenggara Timur 69524",Gg. Rajawali Barat No. 8,Lubuklinggau,Sumatera Selatan,66201,Indonesia,4.424971362966431,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1725,"Gg. Moch. Toha No. 473
Malang, Aceh 16577",Gg. Ciwastra No. 35,Bantul,Yogyakarta,61581,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1726,"Gg. K.H. Wahid Hasyim No. 62
Kota Administrasi Jakarta Utara, Nusa Tenggara Barat 05621",Jalan M.T Haryono No. 605,Jakarta Barat,DKI Jakarta,80038,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1727,"Gang Stasiun Wonokromo No. 67
Tidore Kepulauan, Kalimantan Barat 15453",Jl. Astana Anyar No. 9,Tangerang,Banten,42959,Indonesia,,104.7718785552803,Pabrik,,2026-01-15 14:25:37.513236+00
1728,"Gang Cikutra Timur No. 1
Ambon, Maluku 05967",Gg. K.H. Wahid Hasyim No. 00,Sidoarjo,Jawa Timur,94982,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1729,"Gg. Jakarta No. 5
Palopo, Sulawesi Selatan 67956",Jalan Moch. Toha No. 0,Cilegon,Banten,56395,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1730,"Gg. Suryakencana No. 40
Pekanbaru, KB 20501",Jl. K.H. Wahid Hasyim No. 780,Palopo,Sulawesi Selatan,44665,Indonesia,,106.5051476844793,Gudang,,2026-01-15 14:25:37.513236+00
1731,"Gang Suniaraja No. 81
Singkawang, BA 30132",Gg. Abdul Muis No. 598,Denpasar,Bali,79716,Indonesia,-1.9686166295001977,,Pabrik,,2026-01-15 14:25:37.513236+00
1732,"Gg. Kutisari Selatan No. 98
Jambi, Kalimantan Selatan 72176",Jl. Setiabudhi No. 00,Cimahi,Jawa Barat,94798,Indonesia,-1.0921206590378496,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1733,"Gg. Rajawali Timur No. 7
Ambon, Lampung 72453",Jl. Setiabudhi No. 34,Jakarta Selatan,DKI Jakarta,09337,Indonesia,1.5435391243230683,,Gudang,,2026-01-15 14:25:37.513236+00
1734,"Jalan Suryakencana No. 2
Metro, Maluku 80243",Gg. Kapten Muslihat No. 471,Balikpapan,Kalimantan Timur,89889,Indonesia,,138.33653664703917,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1735,"Gg. H.J Maemunah No. 5
Palu, RI 31443",Jl. Pasir Koja No. 169,Binjai,Sumatera Utara,52989,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1736,"Jl. Kutisari Selatan No. 53
Tomohon, NT 18486",Jalan Pelajar Pejuang No. 03,Palembang,Sumatera Selatan,83027,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1737,"Jl. PHH. Mustofa No. 3
Pasuruan, LA 39536",Gang Dipatiukur No. 174,Palembang,Sumatera Selatan,88330,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1738,"Jl. Surapati No. 07
Kediri, Sulawesi Selatan 76982",Gang Astana Anyar No. 94,Prabumulih,Sumatera Selatan,07772,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1739,"Jl. Jend. A. Yani No. 127
Pekalongan, Riau 77493",Gg. Ir. H. Djuanda No. 5,Jakarta Timur,DKI Jakarta,85174,Indonesia,-1.2611132373409015,110.02826469102766,Pabrik,,2026-01-15 14:25:37.513236+00
1740,"Jl. Kiaracondong No. 9
Sukabumi, MA 38106",Gg. Soekarno Hatta No. 781,Karawang,Jawa Barat,05496,Indonesia,1.7551300181609584,,Registered Office,,2026-01-15 14:25:37.513236+00
1741,"Gg. Jamika No. 047
Kediri, Kalimantan Tengah 24460",Gang Gegerkalong Hilir No. 474,Bogor,Jawa Barat,54160,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1742,"Gang Stasiun Wonokromo No. 207
Tarakan, JK 49663",Jl. Rajawali Barat No. 257,Denpasar,Bali,73212,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1743,"Jalan Gedebage Selatan No. 5
Kotamobagu, JA 70088",Gg. Antapani Lama No. 53,Denpasar,Bali,42898,Indonesia,1.5946934719561376,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1744,"Jl. Monginsidi No. 3
Subulussalam, RI 36076",Jl. Sadang Serang No. 8,Dumai,Riau,36370,Indonesia,-7.0605601806182765,113.25564222472443,Gudang,,2026-01-15 14:25:37.513236+00
1745,"Jl. Cikutra Barat No. 780
Palembang, Sumatera Barat 17452",Jalan Ahmad Dahlan No. 842,Jakarta Barat,DKI Jakarta,68981,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1746,"Gang Sadang Serang No. 142
Palembang, Kalimantan Utara 31760",Gang Pasirkoja No. 532,Tangerang Selatan,Banten,14311,Indonesia,,128.4824700979825,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1747,"Jalan Wonoayu No. 4
Subulussalam, JK 68957",Jl. Pasir Koja No. 33,Sleman,Yogyakarta,14436,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1748,"Gg. Gardujati No. 85
Cilegon, Maluku Utara 67707",Jalan M.H Thamrin No. 992,Prabumulih,Sumatera Selatan,45056,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1749,"Gang M.H Thamrin No. 3
Lubuklinggau, ST 65980",Gang Pasteur No. 575,Jakarta Selatan,DKI Jakarta,88812,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1750,"Jl. Jakarta No. 34
Tasikmalaya, Nusa Tenggara Timur 90363",Jalan Sukajadi No. 2,Pekanbaru,Riau,70543,Indonesia,,95.34532231678581,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1751,"Gg. Sadang Serang No. 876
Subulussalam, DI Yogyakarta 62775",Jalan Asia Afrika No. 030,Pematang Siantar,Sumatera Utara,97810,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1752,"Gang Tubagus Ismail No. 0
Probolinggo, SB 09439",Jalan Sukabumi No. 575,Binjai,Sumatera Utara,73777,Indonesia,,133.39651765874498,Gudang,,2026-01-15 14:25:37.513236+00
1753,"Jalan Sentot Alibasa No. 08
Batam, KR 63090",Gang Sadang Serang No. 521,Cilegon,Banten,45961,Indonesia,,97.7846144297256,Registered Office,,2026-01-15 14:25:37.513236+00
1754,"Jalan Kiaracondong No. 39
Padang, Riau 78162",Jl. Indragiri No. 965,Salatiga,Jawa Tengah,04386,Indonesia,,137.93853624336109,Showroom,,2026-01-15 14:25:37.513236+00
1755,"Jl. Rajawali Barat No. 41
Metro, Riau 66851",Gg. Pasteur No. 50,Palembang,Sumatera Selatan,21574,Indonesia,,100.76521467699175,Gudang,,2026-01-15 14:25:37.513236+00
1756,"Jalan Sadang Serang No. 4
Bogor, JA 27668",Gg. Cikapayang No. 709,Dumai,Riau,53450,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1757,"Jalan Rajawali Barat No. 1
Gorontalo, Bengkulu 04016",Jl. Kebonjati No. 3,Palopo,Sulawesi Selatan,85206,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1758,"Gang Pasirkoja No. 05
Blitar, KB 49669",Gang Joyoboyo No. 1,Pematang Siantar,Sumatera Utara,54978,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1759,"Jl. H.J Maemunah No. 0
Bima, Bengkulu 00585",Jl. Ahmad Yani No. 5,Makassar,Sulawesi Selatan,42565,Indonesia,-6.538540435926112,129.8973216324507,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1760,"Gg. Tebet Barat Dalam No. 058
Cimahi, Nusa Tenggara Timur 81263",Gg. Astana Anyar No. 44,Sleman,Yogyakarta,79255,Indonesia,,111.2664338498526,Gudang,,2026-01-15 14:25:37.513236+00
1761,"Gang Pacuan Kuda No. 6
Sorong, NB 53053",Jl. Abdul Muis No. 48,Prabumulih,Sumatera Selatan,64995,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1762,"Gg. Rawamangun No. 12
Padang Sidempuan, Sulawesi Utara 80581",Gang Merdeka No. 3,Palopo,Sulawesi Selatan,52832,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1763,"Jl. Dipenogoro No. 984
Banjarbaru, RI 88621",Gang Gegerkalong Hilir No. 6,Semarang,Jawa Tengah,46548,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1764,"Gang Abdul Muis No. 2
Probolinggo, Jawa Timur 56458",Gg. Gardujati No. 95,Malang,Jawa Timur,25895,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1765,"Gg. Ciumbuleuit No. 62
Ternate, Kepulauan Bangka Belitung 80870",Jl. Suryakencana No. 837,Sleman,Yogyakarta,64952,Indonesia,,108.28421011648612,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1766,"Jl. Ahmad Yani No. 791
Jayapura, Nusa Tenggara Timur 59256",Gg. Antapani Lama No. 74,Palembang,Sumatera Selatan,29297,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1767,"Jl. Suniaraja No. 842
Pagaralam, AC 20682",Jalan Moch. Ramdan No. 7,Palembang,Sumatera Selatan,50983,Indonesia,4.682161947169776,,Pabrik,,2026-01-15 14:25:37.513236+00
1768,"Gg. Dr. Djunjunan No. 697
Kupang, JK 35778",Gang Monginsidi No. 594,Binjai,Sumatera Utara,86733,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1769,"Gg. Pelajar Pejuang No. 4
Lhokseumawe, BB 06486",Jl. PHH. Mustofa No. 5,Jakarta Barat,DKI Jakarta,11881,Indonesia,1.0118967346004446,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1770,"Gg. Ahmad Yani No. 790
Padangpanjang, Jawa Timur 75193",Jalan Suryakencana No. 4,Serang,Banten,70045,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1771,"Jl. Bangka Raya No. 383
Tegal, Kepulauan Bangka Belitung 49012",Jl. Moch. Toha No. 9,Samarinda,Kalimantan Timur,82258,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1772,"Jl. Sentot Alibasa No. 7
Purwokerto, Jawa Timur 40058",Jalan Kebonjati No. 3,Cilegon,Banten,58962,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1773,"Jl. Dipatiukur No. 831
Balikpapan, Jambi 90755",Jl. R.E Martadinata No. 07,Bengkalis,Riau,80054,Indonesia,-1.0025686789610262,130.1991594690142,Showroom,,2026-01-15 14:25:37.513236+00
1774,"Gg. Jend. A. Yani No. 41
Palembang, LA 23046",Gang Wonoayu No. 24,Bandung,Jawa Barat,70801,Indonesia,-4.168503646434257,,Showroom,,2026-01-15 14:25:37.513236+00
1775,"Gang Pasirkoja No. 061
Bengkulu, Aceh 98285",Gg. Ronggowarsito No. 938,Pekanbaru,Riau,27479,Indonesia,,98.0798215744198,Pabrik,,2026-01-15 14:25:37.513236+00
1776,"Gang Gardujati No. 6
Subulussalam, BA 74980",Jl. Cihampelas No. 716,Karawang,Jawa Barat,87514,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1777,"Gang Peta No. 259
Ambon, MA 63771",Jalan Siliwangi No. 7,Sleman,Yogyakarta,77622,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1778,"Jalan Astana Anyar No. 77
Bekasi, Papua Barat 56219",Jl. BKR No. 507,Bekasi,Jawa Barat,58548,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1779,"Gang Ahmad Yani No. 4
Sungai Penuh, PB 86118",Gang Veteran No. 52,Sleman,Yogyakarta,21889,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1780,"Jalan Cempaka No. 04
Probolinggo, Sulawesi Tengah 91380",Jl. Gedebage Selatan No. 430,Pematang Siantar,Sumatera Utara,78799,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1781,"Gg. Gedebage Selatan No. 362
Salatiga, LA 81770",Jl. Stasiun Wonokromo No. 4,Binjai,Sumatera Utara,66936,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1782,"Gang Pasirkoja No. 1
Padang, Kalimantan Tengah 77193",Gg. Ir. H. Djuanda No. 2,Lubuklinggau,Sumatera Selatan,16516,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1783,"Jl. Medokan Ayu No. 535
Tarakan, GO 61069",Jalan Peta No. 526,Bengkalis,Riau,69564,Indonesia,-3.4940808470743523,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1784,"Jalan Moch. Toha No. 30
Kendari, RI 37646",Gg. Erlangga No. 2,Prabumulih,Sumatera Selatan,95927,Indonesia,-4.212646468230721,98.09949195282346,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1785,"Gang Ciwastra No. 0
Palembang, Sumatera Barat 40183",Jalan Siliwangi No. 37,Tangerang Selatan,Banten,52784,Indonesia,-6.945702017113524,,Pabrik,,2026-01-15 14:25:37.513236+00
1786,"Gg. Suryakencana No. 6
Sabang, ST 88332",Jl. Bangka Raya No. 897,Medan,Sumatera Utara,97484,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1787,"Jalan Monginsidi No. 60
Pekalongan, Nusa Tenggara Timur 72190",Jalan Wonoayu No. 353,Bengkalis,Riau,87529,Indonesia,-0.5404405368925831,,Registered Office,,2026-01-15 14:25:37.513236+00
1788,"Jalan Merdeka No. 29
Sawahlunto, Nusa Tenggara Timur 97257",Gg. Abdul Muis No. 20,Parepare,Sulawesi Selatan,95739,Indonesia,-6.557153029123184,,Pabrik,,2026-01-15 14:25:37.513236+00
1790,"Jl. Gegerkalong Hilir No. 3
Samarinda, Kalimantan Tengah 05602",Jl. Ir. H. Djuanda No. 393,Magelang,Jawa Tengah,25765,Indonesia,5.4509872030029065,,Pabrik,,2026-01-15 14:25:37.513236+00
1791,"Gang KH Amin Jasuta No. 43
Palopo, Nusa Tenggara Barat 01395",Gg. Soekarno Hatta No. 50,Palembang,Sumatera Selatan,79940,Indonesia,-1.7931746967468465,,Showroom,,2026-01-15 14:25:37.513236+00
1792,"Jalan Rajiman No. 053
Kota Administrasi Jakarta Barat, Kepulauan Bangka Belitung 24802",Gg. Surapati No. 343,Parepare,Sulawesi Selatan,08105,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1793,"Jalan Ahmad Dahlan No. 960
Cirebon, Sulawesi Barat 52817",Jl. Bangka Raya No. 32,Gianyar,Bali,82405,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1794,"Jl. Sadang Serang No. 0
Tomohon, Sulawesi Barat 25788",Jalan Ciwastra No. 84,Dumai,Riau,34918,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1795,"Gang BKR No. 2
Yogyakarta, JK 24508",Gg. Medokan Ayu No. 6,Denpasar,Bali,21832,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1796,"Jalan Siliwangi No. 78
Payakumbuh, YO 87486",Gang Gegerkalong Hilir No. 73,Denpasar,Bali,28910,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1797,"Gang Rajiman No. 31
Mojokerto, Nusa Tenggara Timur 35362",Gg. Ronggowarsito No. 5,Gianyar,Bali,91543,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1798,"Jl. Rungkut Industri No. 027
Tasikmalaya, SU 44264",Gang M.H Thamrin No. 5,Binjai,Sumatera Utara,03049,Indonesia,,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1799,"Gg. Suniaraja No. 684
Denpasar, Kepulauan Bangka Belitung 72909",Gang Raya Ujungberung No. 12,Bandung,Jawa Barat,50822,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1800,"Jl. Cihampelas No. 95
Samarinda, DKI Jakarta 41031",Gang Surapati No. 1,Bogor,Jawa Barat,43904,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1801,"Gang Rumah Sakit No. 499
Palembang, BT 17580",Gg. Kendalsari No. 1,Samarinda,Kalimantan Timur,53640,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1802,"Jalan Yos Sudarso No. 11
Kota Administrasi Jakarta Timur, Riau 34117",Gg. Jayawijaya No. 8,Sleman,Yogyakarta,58637,Indonesia,-6.699113389524455,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1803,"Gang Rajawali Barat No. 0
Purwokerto, Papua 21707",Jalan Yos Sudarso No. 551,Badung,Bali,33725,Indonesia,-4.626556228086071,135.21610087418009,Registered Office,,2026-01-15 14:25:37.513236+00
1804,"Gang Cihampelas No. 77
Mojokerto, Jawa Barat 70150",Gang Stasiun Wonokromo No. 5,Balikpapan,Kalimantan Timur,61053,Indonesia,,113.90738817138916,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1805,"Jalan Antapani Lama No. 6
Mojokerto, Jawa Tengah 69772",Gang Kendalsari No. 174,Gianyar,Bali,79265,Indonesia,-6.43105704615276,,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1806,"Jl. Gardujati No. 5
Bogor, SG 65954",Gg. Dr. Djunjunan No. 976,Badung,Bali,88187,Indonesia,1.5680271707915132,,Gudang,,2026-01-15 14:25:37.513236+00
1807,"Gg. Jend. A. Yani No. 6
Jambi, JB 71874",Gang K.H. Wahid Hasyim No. 484,Sleman,Yogyakarta,57501,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1808,"Jalan Pasteur No. 6
Banjarmasin, Kalimantan Selatan 74180",Jl. Gardujati No. 855,Cilegon,Banten,02541,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1809,"Gg. Rawamangun No. 469
Pariaman, KT 72825",Jalan Stasiun Wonokromo No. 56,Pekanbaru,Riau,25514,Indonesia,0.5544346388629826,119.59974903065287,Gudang,,2026-01-15 14:25:37.513236+00
1810,"Gg. Astana Anyar No. 3
Palembang, BE 96552",Jl. BKR No. 1,Pekanbaru,Riau,29301,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1811,"Jalan Jakarta No. 42
Ambon, Kalimantan Tengah 86255",Gang Medokan Ayu No. 345,Jakarta Barat,DKI Jakarta,43413,Indonesia,-4.2774561725265094,,Pabrik,,2026-01-15 14:25:37.513236+00
1812,"Jalan R.E Martadinata No. 06
Cilegon, Sumatera Selatan 53467",Gg. Suryakencana No. 9,Bengkalis,Riau,44244,Indonesia,-8.138090149864942,,Registered Office,,2026-01-15 14:25:37.513236+00
1813,"Jalan Cikutra Barat No. 336
Sukabumi, Sulawesi Tengah 93871",Jalan Kiaracondong No. 166,Lubuklinggau,Sumatera Selatan,84495,Indonesia,,114.45744950477065,Registered Office,,2026-01-15 14:25:37.513236+00
1814,"Gang Rajawali Barat No. 8
Tasikmalaya, SB 95104",Gg. Gegerkalong Hilir No. 96,Pekalongan,Jawa Tengah,30186,Indonesia,-1.8131034083225073,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1815,"Jl. Kiaracondong No. 094
Pangkalpinang, MA 47664",Gg. Sentot Alibasa No. 3,Jakarta Selatan,DKI Jakarta,22030,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1816,"Gg. Suryakencana No. 30
Bau-Bau, KB 55361",Jl. Sentot Alibasa No. 714,Pematang Siantar,Sumatera Utara,49389,Indonesia,,120.56350990533502,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1817,"Jalan Lembong No. 7
Tasikmalaya, Jambi 32378",Jl. Jend. Sudirman No. 8,Palopo,Sulawesi Selatan,79861,Indonesia,,133.76023778850043,Gudang,,2026-01-15 14:25:37.513236+00
1818,"Jalan K.H. Wahid Hasyim No. 2
Langsa, Sulawesi Barat 29724",Jalan Dipatiukur No. 4,Lubuklinggau,Sumatera Selatan,03382,Indonesia,1.9024546932490107,129.76729760201786,Pabrik,,2026-01-15 14:25:37.513236+00
1819,"Gg. Kutai No. 84
Solok, SS 07534",Jalan Suniaraja No. 523,Gianyar,Bali,32274,Indonesia,,136.85603829422163,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1820,"Jl. Stasiun Wonokromo No. 9
Palopo, SU 94727",Jalan Jakarta No. 93,Karawang,Jawa Barat,34716,Indonesia,2.3789422390564496,,Gudang,,2026-01-15 14:25:37.513236+00
1821,"Jl. BKR No. 98
Kota Administrasi Jakarta Utara, PA 72299",Jl. Moch. Ramdan No. 57,Makassar,Sulawesi Selatan,91968,Indonesia,-6.663208069221604,,Showroom,,2026-01-15 14:25:37.513236+00
1822,"Jl. Merdeka No. 686
Salatiga, Nusa Tenggara Timur 94678",Jl. Ciwastra No. 44,Sidoarjo,Jawa Timur,46557,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1823,"Jalan Moch. Ramdan No. 11
Medan, KS 43533",Jalan Erlangga No. 05,Jakarta Pusat,DKI Jakarta,14058,Indonesia,,,Pabrik,,2026-01-15 14:25:37.513236+00
1824,"Jl. Dipenogoro No. 0
Sabang, Jambi 06966",Gang H.J Maemunah No. 84,Jakarta Barat,DKI Jakarta,34357,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1825,"Gang Jend. A. Yani No. 3
Probolinggo, Sulawesi Selatan 72546",Gg. Kendalsari No. 6,Jakarta Pusat,DKI Jakarta,08096,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1826,"Gg. Ir. H. Djuanda No. 46
Mojokerto, Sulawesi Selatan 55208",Gg. Cikapayang No. 0,Binjai,Sumatera Utara,65654,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1827,"Gang Waringin No. 195
Semarang, Gorontalo 42855",Jalan Setiabudhi No. 967,Tangerang,Banten,60997,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1828,"Jl. S. Parman No. 18
Madiun, Riau 28082",Jl. Suryakencana No. 1,Solo,Jawa Tengah,60907,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1829,"Gang Stasiun Wonokromo No. 1
Bima, NT 46598",Jalan Astana Anyar No. 966,Bogor,Jawa Barat,43516,Indonesia,,125.40627065171684,Showroom,,2026-01-15 14:25:37.513236+00
1830,"Gg. Rajawali Barat No. 38
Ambon, Gorontalo 47651",Gang H.J Maemunah No. 56,Pekanbaru,Riau,70520,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
1831,"Gang Abdul Muis No. 44
Bogor, Maluku Utara 31020",Gg. Antapani Lama No. 188,Binjai,Sumatera Utara,70849,Indonesia,-2.777459289083878,,Gudang,,2026-01-15 14:25:37.513236+00
1832,"Gang Ciwastra No. 59
Tangerang, KB 02218",Jalan Surapati No. 66,Sleman,Yogyakarta,45412,Indonesia,0.23171595236505382,,Pabrik,,2026-01-15 14:25:37.513236+00
1833,"Jl. Ronggowarsito No. 6
Kupang, Kalimantan Tengah 62976",Jalan Cikutra Timur No. 724,Palopo,Sulawesi Selatan,87956,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1834,"Jl. Rungkut Industri No. 9
Sabang, JB 32390",Gang Kiaracondong No. 4,Bandung,Jawa Barat,92121,Indonesia,,106.3743825438309,Gudang,,2026-01-15 14:25:37.513236+00
1835,"Jalan Cihampelas No. 33
Pekanbaru, JT 84389",Jalan Setiabudhi No. 83,Prabumulih,Sumatera Selatan,00490,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1836,"Gang HOS. Cokroaminoto No. 9
Palembang, SG 12638",Jalan Gedebage Selatan No. 755,Parepare,Sulawesi Selatan,64479,Indonesia,,,Showroom,,2026-01-15 14:25:37.513236+00
1837,"Jalan Tubagus Ismail No. 800
Subulussalam, BB 83685",Jl. Otto Iskandardinata No. 96,Serang,Banten,48068,Indonesia,,,Kantor Pusat,,2026-01-15 14:25:37.513236+00
1838,"Jalan Moch. Ramdan No. 676
Kota Administrasi Jakarta Barat, KR 18887",Jl. Stasiun Wonokromo No. 33,Gianyar,Bali,90592,Indonesia,,108.65681326196163,Registered Office,,2026-01-15 14:25:37.513236+00
1839,"Gg. Suryakencana No. 608
Serang, Kalimantan Barat 82143",Gg. Veteran No. 825,Cilegon,Banten,27963,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1840,"Gang Soekarno Hatta No. 99
Cirebon, KR 43890",Gang Cihampelas No. 4,Dumai,Riau,15347,Indonesia,,,Gudang,,2026-01-15 14:25:37.513236+00
1841,"Jl. Medokan Ayu No. 70
Padang Sidempuan, Jawa Barat 05777",Gang Gedebage Selatan No. 32,Gianyar,Bali,65399,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1842,"Gg. Moch. Ramdan No. 056
Pasuruan, AC 01316",Jl. Jamika No. 04,Parepare,Sulawesi Selatan,64723,Indonesia,,127.95777048067322,Kantor Perwakilan,,2026-01-15 14:25:37.513236+00
1843,"Gg. Yos Sudarso No. 501
Surabaya, BT 09325",Gang Ciumbuleuit No. 0,Samarinda,Kalimantan Timur,70182,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1844,"Jl. Cikapayang No. 4
Metro, BB 05280",Gg. Cihampelas No. 4,Bontang,Kalimantan Timur,33559,Indonesia,,,Registered Office,,2026-01-15 14:25:37.513236+00
1845,"Jalan Pasirkoja No. 816
Kediri, SG 93087",Gg. Suniaraja No. 60,Parepare,Sulawesi Selatan,14841,Indonesia,,,Kantor Cabang,,2026-01-15 14:25:37.513236+00
